,model,audio,liwc,value,personality,linguistic,topic,trial,score,task
1886,MLPClassifier,True,True,True,True,True,True,1,0.647666863555818,genre_clf
1887,MLPClassifier,True,True,True,True,True,True,2,0.6527613703484938,genre_clf
1888,MLPClassifier,True,True,True,True,True,True,3,0.6540903721204961,genre_clf
1889,MLPClassifier,True,True,True,True,True,True,4,0.650915534554046,genre_clf
1890,ItemNeighbor,True,False,False,False,False,False,0,0.0011930754710564016,rec_item_cold
1891,ItemNeighbor,True,False,False,False,False,False,1,0.0015806870811777634,rec_item_cold
1892,ItemNeighbor,True,False,False,False,False,False,2,0.00083859294110152,rec_item_cold
1893,ItemNeighbor,True,False,False,False,False,False,3,0.00018405335769321193,rec_item_cold
1894,ItemNeighbor,True,False,False,False,False,False,4,0.0002518665385956699,rec_item_cold
1895,WRMFFeat,True,False,False,False,False,False,0,0.00327533623584327,rec_item_cold
1896,WRMFFeat,True,False,False,False,False,False,1,0.0022465128780077156,rec_item_cold
1897,WRMFFeat,True,False,False,False,False,False,2,0.0022395221484572546,rec_item_cold
1898,WRMFFeat,True,False,False,False,False,False,3,0.0033145738127630434,rec_item_cold
1899,WRMFFeat,True,False,False,False,False,False,4,0.002896506514319282,rec_item_cold
1900,FM,True,False,False,False,False,False,0,0.002826815597566034,rec_item_cold
1901,FM,True,False,False,False,False,False,1,0.002737752217509932,rec_item_cold
1902,FM,True,False,False,False,False,False,2,0.0022873781802581735,rec_item_cold
1903,FM,True,False,False,False,False,False,3,0.004717649412041535,rec_item_cold
1904,FM,True,False,False,False,False,False,4,0.0035210238395107,rec_item_cold
1905,ItemNeighbor,False,True,False,False,False,False,0,0.00041056699468545473,rec_item_cold
1906,ItemNeighbor,False,True,False,False,False,False,1,8.262743147565656e-05,rec_item_cold
1907,ItemNeighbor,False,True,False,False,False,False,2,0.000370815202127088,rec_item_cold
1908,ItemNeighbor,False,True,False,False,False,False,3,0.000570438025878195,rec_item_cold
1909,ItemNeighbor,False,True,False,False,False,False,4,0.0010137028571408767,rec_item_cold
1910,WRMFFeat,False,True,False,False,False,False,0,0.0047301850314933076,rec_item_cold
1911,WRMFFeat,False,True,False,False,False,False,1,0.004033323008873089,rec_item_cold
1912,WRMFFeat,False,True,False,False,False,False,2,0.0055166984882121205,rec_item_cold
1913,WRMFFeat,False,True,False,False,False,False,3,0.004022157187193165,rec_item_cold
1914,WRMFFeat,False,True,False,False,False,False,4,0.00927158524327822,rec_item_cold
1915,FM,False,True,False,False,False,False,0,0.003746218476838876,rec_item_cold
1916,FM,False,True,False,False,False,False,1,0.003836791016409619,rec_item_cold
1917,FM,False,True,False,False,False,False,2,0.0029451552554311386,rec_item_cold
1918,FM,False,True,False,False,False,False,3,0.0038737109203696666,rec_item_cold
1919,FM,False,True,False,False,False,False,4,0.002730534265594328,rec_item_cold
1920,ItemNeighbor,False,False,True,False,False,False,0,0.0006337933055441819,rec_item_cold
1921,ItemNeighbor,False,False,True,False,False,False,1,0.00039707799522113664,rec_item_cold
1922,ItemNeighbor,False,False,True,False,False,False,2,0.00024743809054933837,rec_item_cold
1923,ItemNeighbor,False,False,True,False,False,False,3,0.00015403316977212608,rec_item_cold
1924,ItemNeighbor,False,False,True,False,False,False,4,0.0011824226593523685,rec_item_cold
1925,WRMFFeat,False,False,True,False,False,False,0,0.0023307832353793127,rec_item_cold
1926,WRMFFeat,False,False,True,False,False,False,1,0.0021071112179634624,rec_item_cold
1927,WRMFFeat,False,False,True,False,False,False,2,0.0016916324010439305,rec_item_cold
1928,WRMFFeat,False,False,True,False,False,False,3,0.0024763652771833304,rec_item_cold
1929,WRMFFeat,False,False,True,False,False,False,4,0.0024854288446487633,rec_item_cold
1930,FM,False,False,True,False,False,False,0,0.00046831013014867726,rec_item_cold
1931,FM,False,False,True,False,False,False,1,0.0011169802659851352,rec_item_cold
1932,FM,False,False,True,False,False,False,2,0.0010311428782839123,rec_item_cold
1933,FM,False,False,True,False,False,False,3,0.0006562119683674499,rec_item_cold
1934,FM,False,False,True,False,False,False,4,0.00041229402079627676,rec_item_cold
1935,ItemNeighbor,False,False,False,True,False,False,0,0.00022026249819090372,rec_item_cold
1936,ItemNeighbor,False,False,False,True,False,False,1,0.0008913410296527457,rec_item_cold
1937,ItemNeighbor,False,False,False,True,False,False,2,0.0005891319197144177,rec_item_cold
1938,ItemNeighbor,False,False,False,True,False,False,3,0.0004365567719817754,rec_item_cold
1939,ItemNeighbor,False,False,False,True,False,False,4,0.0015663874860576705,rec_item_cold
1940,WRMFFeat,False,False,False,True,False,False,0,0.001414376210940366,rec_item_cold
1941,WRMFFeat,False,False,False,True,False,False,1,0.0011407807732716402,rec_item_cold
1942,WRMFFeat,False,False,False,True,False,False,2,0.0006460573844494479,rec_item_cold
1943,WRMFFeat,False,False,False,True,False,False,3,0.0005774614613728936,rec_item_cold
1944,WRMFFeat,False,False,False,True,False,False,4,0.0008880851849312355,rec_item_cold
1945,FM,False,False,False,True,False,False,0,0.00032226077473574777,rec_item_cold
1946,FM,False,False,False,True,False,False,1,0.00017236408802427747,rec_item_cold
1947,FM,False,False,False,True,False,False,2,0.00023476194780521108,rec_item_cold
1948,FM,False,False,False,True,False,False,3,0.0005264711017283511,rec_item_cold
1949,FM,False,False,False,True,False,False,4,0.0004582044075833694,rec_item_cold
1950,ItemNeighbor,False,False,False,False,True,False,0,0.0003400061998962729,rec_item_cold
1951,ItemNeighbor,False,False,False,False,True,False,1,0.00027200097634276954,rec_item_cold
1952,ItemNeighbor,False,False,False,False,True,False,2,0.0008754461297754427,rec_item_cold
1953,ItemNeighbor,False,False,False,False,True,False,3,0.0006770191613716094,rec_item_cold
1954,ItemNeighbor,False,False,False,False,True,False,4,0.0002553484606639186,rec_item_cold
1955,WRMFFeat,False,False,False,False,True,False,0,0.0007560895212590594,rec_item_cold
1956,WRMFFeat,False,False,False,False,True,False,1,0.0008316587696407264,rec_item_cold
1957,WRMFFeat,False,False,False,False,True,False,2,0.00041359881561612346,rec_item_cold
1958,WRMFFeat,False,False,False,False,True,False,3,0.0003755876983081909,rec_item_cold
1959,WRMFFeat,False,False,False,False,True,False,4,0.000687780843989804,rec_item_cold
1960,FM,False,False,False,False,True,False,0,0.0013979779554496319,rec_item_cold
1961,FM,False,False,False,False,True,False,1,0.0005056640861446808,rec_item_cold
1962,FM,False,False,False,False,True,False,2,0.00029630263529046067,rec_item_cold
1963,FM,False,False,False,False,True,False,3,0.00044180087383492814,rec_item_cold
1964,FM,False,False,False,False,True,False,4,0.0004367673795219187,rec_item_cold
1965,ItemNeighbor,False,False,False,False,False,True,0,0.0009234817225305163,rec_item_cold
1966,ItemNeighbor,False,False,False,False,False,True,1,0.00046396706329356085,rec_item_cold
1967,ItemNeighbor,False,False,False,False,False,True,2,0.0012764068329205493,rec_item_cold
1968,ItemNeighbor,False,False,False,False,False,True,3,0.0003512982480136295,rec_item_cold
1969,ItemNeighbor,False,False,False,False,False,True,4,0.0005327013482330543,rec_item_cold
1970,WRMFFeat,False,False,False,False,False,True,0,0.002302148733448805,rec_item_cold
1971,WRMFFeat,False,False,False,False,False,True,1,0.0023653613015666626,rec_item_cold
1972,WRMFFeat,False,False,False,False,False,True,2,0.0020693775547523086,rec_item_cold
1973,WRMFFeat,False,False,False,False,False,True,3,0.0024136717288802743,rec_item_cold
1974,WRMFFeat,False,False,False,False,False,True,4,0.002845621526363952,rec_item_cold
1975,FM,False,False,False,False,False,True,0,0.0008610892976869158,rec_item_cold
1976,FM,False,False,False,False,False,True,1,0.0018017262022904765,rec_item_cold
1977,FM,False,False,False,False,False,True,2,0.0002587065097642186,rec_item_cold
1978,FM,False,False,False,False,False,True,3,0.0005694407875624241,rec_item_cold
1979,FM,False,False,False,False,False,True,4,0.0012664834189741328,rec_item_cold
1980,ItemNeighbor,True,True,False,False,False,False,0,0.0003096448296616427,rec_item_cold
1981,ItemNeighbor,True,True,False,False,False,False,1,0.0004183088382086008,rec_item_cold
1982,ItemNeighbor,True,True,False,False,False,False,2,0.0002074802881533126,rec_item_cold
1983,ItemNeighbor,True,True,False,False,False,False,3,0.00035959511658903133,rec_item_cold
1984,ItemNeighbor,True,True,False,False,False,False,4,6.330068327748565e-05,rec_item_cold
1985,WRMFFeat,True,True,False,False,False,False,0,0.0031722306605792383,rec_item_cold
1986,WRMFFeat,True,True,False,False,False,False,1,0.002680525168505708,rec_item_cold
1987,WRMFFeat,True,True,False,False,False,False,2,0.0036142468064074345,rec_item_cold
1988,WRMFFeat,True,True,False,False,False,False,3,0.003366648148817103,rec_item_cold
1989,WRMFFeat,True,True,False,False,False,False,4,0.0036798856687098674,rec_item_cold
1990,FM,True,True,False,False,False,False,0,0.005125555554482802,rec_item_cold
1991,FM,True,True,False,False,False,False,1,0.0039771396598971545,rec_item_cold
1992,FM,True,True,False,False,False,False,2,0.0042303597799695615,rec_item_cold
1993,FM,True,True,False,False,False,False,3,0.004081174723958615,rec_item_cold
1994,FM,True,True,False,False,False,False,4,0.003677240254592741,rec_item_cold
1995,ItemNeighbor,True,False,True,False,False,False,0,0.0016336586738845609,rec_item_cold
1996,ItemNeighbor,True,False,True,False,False,False,1,0.0017217350718070523,rec_item_cold
1997,ItemNeighbor,True,False,True,False,False,False,2,0.0017152447047293774,rec_item_cold
1998,ItemNeighbor,True,False,True,False,False,False,3,0.0018264020932284176,rec_item_cold
1999,ItemNeighbor,True,False,True,False,False,False,4,0.0009128436567031377,rec_item_cold
2000,WRMFFeat,True,False,True,False,False,False,0,0.004227562021357644,rec_item_cold
2001,WRMFFeat,True,False,True,False,False,False,1,0.0029670136110662537,rec_item_cold
2002,WRMFFeat,True,False,True,False,False,False,2,0.0031961435252621175,rec_item_cold
2003,WRMFFeat,True,False,True,False,False,False,3,0.0032729221316250747,rec_item_cold
2004,WRMFFeat,True,False,True,False,False,False,4,0.004331151267717881,rec_item_cold
2005,FM,True,False,True,False,False,False,0,0.003990314011173385,rec_item_cold
2006,FM,True,False,True,False,False,False,1,0.0023800859397852957,rec_item_cold
2007,FM,True,False,True,False,False,False,2,0.004086213336280694,rec_item_cold
2008,FM,True,False,True,False,False,False,3,0.0035482337955223178,rec_item_cold
2009,FM,True,False,True,False,False,False,4,0.002497816454587348,rec_item_cold
2010,ItemNeighbor,True,False,False,True,False,False,0,0.0002863004602863221,rec_item_cold
2011,ItemNeighbor,True,False,False,True,False,False,1,0.0016572533395936774,rec_item_cold
2012,ItemNeighbor,True,False,False,True,False,False,2,0.0004465384524912007,rec_item_cold
2013,ItemNeighbor,True,False,False,True,False,False,3,0.00043462750114153196,rec_item_cold
2014,ItemNeighbor,True,False,False,True,False,False,4,0.002010337604174013,rec_item_cold
2015,WRMFFeat,True,False,False,True,False,False,0,0.003002279055929037,rec_item_cold
2016,WRMFFeat,True,False,False,True,False,False,1,0.0029625781244730213,rec_item_cold
2017,WRMFFeat,True,False,False,True,False,False,2,0.0027480088816867958,rec_item_cold
2018,WRMFFeat,True,False,False,True,False,False,3,0.0033146286106544203,rec_item_cold
2019,WRMFFeat,True,False,False,True,False,False,4,0.0034317128333863946,rec_item_cold
2020,FM,True,False,False,True,False,False,0,0.0025487696430956473,rec_item_cold
2021,FM,True,False,False,True,False,False,1,0.00316172379995016,rec_item_cold
2022,FM,True,False,False,True,False,False,2,0.0041380240104466415,rec_item_cold
2023,FM,True,False,False,True,False,False,3,0.0024512874868713513,rec_item_cold
2024,FM,True,False,False,True,False,False,4,0.005012948283560051,rec_item_cold
2025,ItemNeighbor,True,False,False,False,True,False,0,0.0011183058467027535,rec_item_cold
2026,ItemNeighbor,True,False,False,False,True,False,1,0.00039063478689843086,rec_item_cold
2027,ItemNeighbor,True,False,False,False,True,False,2,0.0009856469106228312,rec_item_cold
2028,ItemNeighbor,True,False,False,False,True,False,3,0.00013694302547696943,rec_item_cold
2029,ItemNeighbor,True,False,False,False,True,False,4,0.0017084382372699054,rec_item_cold
2030,WRMFFeat,True,False,False,False,True,False,0,0.0032866102659947346,rec_item_cold
2031,WRMFFeat,True,False,False,False,True,False,1,0.003948690865808369,rec_item_cold
2032,WRMFFeat,True,False,False,False,True,False,2,0.0032216777986360137,rec_item_cold
2033,WRMFFeat,True,False,False,False,True,False,3,0.003437237037549344,rec_item_cold
2034,WRMFFeat,True,False,False,False,True,False,4,0.0031136635133615907,rec_item_cold
2035,FM,True,False,False,False,True,False,0,0.004293844236691062,rec_item_cold
2036,FM,True,False,False,False,True,False,1,0.0033347353544994846,rec_item_cold
2037,FM,True,False,False,False,True,False,2,0.004104942616673844,rec_item_cold
2038,FM,True,False,False,False,True,False,3,0.0032251046265628926,rec_item_cold
2039,FM,True,False,False,False,True,False,4,0.0035788645366569825,rec_item_cold
2040,ItemNeighbor,True,False,False,False,False,True,0,0.00026645878095832493,rec_item_cold
2041,ItemNeighbor,True,False,False,False,False,True,1,0.0007223532795112921,rec_item_cold
2042,ItemNeighbor,True,False,False,False,False,True,2,0.00042446731630126414,rec_item_cold
2043,ItemNeighbor,True,False,False,False,False,True,3,0.0022573680244105877,rec_item_cold
2044,ItemNeighbor,True,False,False,False,False,True,4,0.0019646570639677784,rec_item_cold
2045,WRMFFeat,True,False,False,False,False,True,0,0.002412771304016197,rec_item_cold
2046,WRMFFeat,True,False,False,False,False,True,1,0.004040420861058292,rec_item_cold
2047,WRMFFeat,True,False,False,False,False,True,2,0.003417543947978339,rec_item_cold
2048,WRMFFeat,True,False,False,False,False,True,3,0.0028000406370039606,rec_item_cold
2049,WRMFFeat,True,False,False,False,False,True,4,0.00438750895785508,rec_item_cold
2050,FM,True,False,False,False,False,True,0,0.0028480505899207576,rec_item_cold
2051,FM,True,False,False,False,False,True,1,0.0024280840446007377,rec_item_cold
2052,FM,True,False,False,False,False,True,2,0.0037197350409926464,rec_item_cold
2053,FM,True,False,False,False,False,True,3,0.002875316112877564,rec_item_cold
2054,FM,True,False,False,False,False,True,4,0.0019005564365559978,rec_item_cold
2055,ItemNeighbor,False,True,True,False,False,False,0,0.0002960233159490731,rec_item_cold
2056,ItemNeighbor,False,True,True,False,False,False,1,0.0003422019193215561,rec_item_cold
2057,ItemNeighbor,False,True,True,False,False,False,2,0.0011115126956418786,rec_item_cold
2058,ItemNeighbor,False,True,True,False,False,False,3,0.00020512214419270394,rec_item_cold
2059,ItemNeighbor,False,True,True,False,False,False,4,0.0013525194195607433,rec_item_cold
2060,WRMFFeat,False,True,True,False,False,False,0,0.0029250529253356168,rec_item_cold
2061,WRMFFeat,False,True,True,False,False,False,1,0.0033801640264387797,rec_item_cold
2062,WRMFFeat,False,True,True,False,False,False,2,0.004689104894841253,rec_item_cold
2063,WRMFFeat,False,True,True,False,False,False,3,0.0035743155678308954,rec_item_cold
2064,WRMFFeat,False,True,True,False,False,False,4,0.00418948009394649,rec_item_cold
2065,FM,False,True,True,False,False,False,0,0.0030170616178584295,rec_item_cold
2066,FM,False,True,True,False,False,False,1,0.0028268007955765738,rec_item_cold
2067,FM,False,True,True,False,False,False,2,0.006066826142801599,rec_item_cold
2068,FM,False,True,True,False,False,False,3,0.003734955123974189,rec_item_cold
2069,FM,False,True,True,False,False,False,4,0.002849102967173512,rec_item_cold
2070,ItemNeighbor,False,True,False,True,False,False,0,0.0005562602693086995,rec_item_cold
2071,ItemNeighbor,False,True,False,True,False,False,1,0.000640951110591668,rec_item_cold
2072,ItemNeighbor,False,True,False,True,False,False,2,0.0004445207435306045,rec_item_cold
2073,ItemNeighbor,False,True,False,True,False,False,3,0.0005464985348962938,rec_item_cold
2074,ItemNeighbor,False,True,False,True,False,False,4,0.00045569495033717606,rec_item_cold
